GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	ATAC_ABC_count	ATAC_CHiCAGO_count	H3K27ac_ABC_count	H3K27ac_CHiCAGO_count	H3K4me3_ABC_count	H3K4me3_CHiCAGO_count	RE_ABC_count	RE_CHiCAGO_count
ART3	93.16666666666669	10.0	4.0	1.0	2.0	5.0	2.0	2.0	1.0	0.0	1.0	1.0	3.0	2.0
ART4	50.0	9.0	4.0	4.0	0.0	6.0	4.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0
ARV1	344.1666666666667													
ARVCF	0.5													
AS3MT	0.0													
ASAH1	2043.6666666666667	7.0	10.0	0.0	2.0	10.0	8.0	2.0	0.0	0.0	0.0	2.0	8.0	2.0
ASAH2	29.166666666666668	3.0	3.0	3.0	0.0	6.0	3.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0
ASAH2B	82.16666666666667													
ASAP1	668.3333333333334	18.0	5.0	2.0	0.0	4.0	5.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0
ASAP3	33.666666666666664	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ASB1	468.8333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASB11	27.33333333333333	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
ASB12	12.333333333333334	4.0	7.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
ASB13	124.16666666666669	21.0	9.0	3.0	2.0	10.0	7.0	2.0	2.0	1.0	1.0	1.0	7.0	3.0
ASB14	90.33333333333331													
ASB15	5.166666666666667	6.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0
ASB16	32.833333333333336	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASB18	72.66666666666667													
ASB2	33.833333333333336	14.0	9.0	6.0	2.0	12.0	4.0	5.0	4.0	2.0	1.0	1.0	6.0	6.0
ASB3	2085.1666666666665													
ASB4	19.33333333333333	4.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ASB6	488.5													
ASB7	264.8333333333333													
ASB8	2416.0	16.0	14.0	9.0	5.0	17.0	12.0	2.0	3.0	6.0	2.0	3.0	11.0	6.0
ASB9	8.166666666666666	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
ASB9P1	0.6666666666666666													
ASCC1	1399.5	43.0	57.0	8.0	6.0	53.0	25.0	32.0	4.0	4.0	0.0	6.0	23.0	30.0
ASCC2	745.6666666666666													
ASCC3	779.3333333333334	3.0	0.0	0.0	0.0	0.0								
ASCL2	0.0													
ASF1A	1290.1666666666667	1.0	2.0	0.0	0.0	2.0								
ASF1B	44.333333333333336	3.0	6.0	2.0	0.0	6.0	6.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0
ASGR1	36.333333333333336	6.0	13.0	1.0	1.0	13.0	13.0	0.0	1.0	0.0	1.0	0.0	13.0	0.0
ASGR2	45.66666666666666	4.0	2.0	1.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0
ASH1L	3505.1666666666665													
ASH2L	913.6666666666666													
ASIC1	28.0	3.0	3.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0
ASIC3	5.333333333333333	3.0	4.0	1.0	0.0	4.0	4.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0
ASIC4	18.0													
ASIP	0.1666666666666666													
ASL	1285.0													
ASLP1	43.5													
ASMT	7.833333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASMTL	536.8333333333334													
ASNS	557.5	1.0	2.0	0.0	1.0	2.0								
ASNSD1	1036.8333333333333	2.0	2.0	2.0	1.0	2.0	2.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0
ASNSP1	1.8333333333333333													
ASPA	113.33333333333331													
ASPDH	0.0													
ASPG	3.333333333333333	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
ASPH	396.5	25.0	8.0	4.0	2.0	10.0	6.0	2.0	2.0	2.0	2.0	0.0	6.0	4.0
ASPHD1	5.833333333333333													
ASPHD2	116.66666666666669													
ASPM	85.0	5.0	4.0	1.0	2.0	3.0	0.0	4.0	0.0	1.0	0.0	2.0	0.0	3.0
ASPN	1.6666666666666667													
ASPRV1	9.333333333333334	2.0	6.0	2.0	1.0	7.0	6.0	0.0	2.0	0.0	1.0	0.0	7.0	0.0
ASPSCR1	101.83333333333331	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASRGL1	125.16666666666669	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
ASS1	21.5	3.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
ASS1P1	231.83333333333331													
ASS1P12	3.6666666666666665													
ASS1P2	22.33333333333333													
ASTE1	862.1666666666666													
ASTL	1.6666666666666667	6.0	4.0	1.0	0.0	3.0	4.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0
ASTN2	1031.8333333333333													
ASXL1	811.3333333333334	13.0	16.0	0.0	1.0	16.0								
ASXL2	1050.1666666666667													
ASXL3	0.1666666666666666	4.0	0.0	0.0	0.0	0.0								
ASZ1	22.33333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATAD1	1105.6666666666667	7.0	3.0	1.0	1.0	2.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	2.0
ATAD2	372.6666666666667													
ATAD2B	623.8333333333334	5.0	0.0	0.0	0.0	0.0								
ATAD3A	11.166666666666666	1.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
ATAD3B	92.16666666666669	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATAD3C	477.3333333333333	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ATAD5	364.5	3.0	3.0	4.0	0.0	5.0	2.0	1.0	4.0	0.0	0.0	0.0	4.0	1.0
ATAT1	245.83333333333331	2.0	2.0	1.0	2.0	2.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	2.0
ATCAY	465.5													
ATE1	511.6666666666667													
ATE1-AS1	2.1666666666666665													
ATF1	583.5													
ATF2	938.3333333333334	3.0	4.0	1.0	0.0	4.0	1.0	3.0	1.0	0.0	0.0	0.0	1.0	3.0
ATF3	69.5	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
ATF4	3497.1666666666665	2.0	1.0	0.0	1.0	1.0								
ATF4P1	2.5													
ATF4P3	1.1666666666666667													
ATF4P4	0.8333333333333334													
ATF5	340.3333333333333	6.0	6.0	4.0	3.0	7.0	1.0	5.0	1.0	3.0	0.0	3.0	2.0	5.0
ATF6	2033.3333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATF6B	2655.0													
ATF7	1616.3333333333333	1.0	1.0	0.0	1.0	1.0								
ATF7-NPFF	83.83333333333333													
ATF7IP	2489.333333333333	142.0	92.0	20.0	8.0	101.0	12.0	80.0	2.0	18.0	0.0	8.0	12.0	89.0
ATF7IP2	1161.0	16.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
ATG10	851.1666666666666													
ATG101	547.1666666666666	2.0	16.0	0.0	2.0	16.0	16.0	0.0	0.0	0.0	2.0	0.0	16.0	0.0
ATG12	2443.1666666666665													
ATG12P2	0.6666666666666666													
ATG13	2287.333333333333													
ATG14	658.6666666666666	11.0	8.0	1.0	1.0	8.0	6.0	2.0	0.0	1.0	0.0	1.0	6.0	2.0
ATG16L1	612.8333333333334	13.0	13.0	7.0	0.0	17.0	13.0	0.0	7.0	0.0	0.0	0.0	17.0	0.0
ATG16L2	371.5													
ATG2A	190.0													
ATG2B	558.6666666666666													
ATG3	730.6666666666666													
ATG4A	386.1666666666667													
ATG4B	769.0													
ATG4C	520.5	5.0	2.0	1.0	1.0	1.0								
ATG4D	62.0	7.0	11.0	0.0	1.0	11.0	4.0	7.0	0.0	0.0	0.0	1.0	4.0	7.0
ATG5	613.1666666666666	1.0	1.0	0.0	0.0	1.0								
ATG7	725.3333333333334													
ATG9A	617.3333333333334	19.0	15.0	0.0	5.0	15.0								
ATG9B	94.66666666666669	3.0	4.0	1.0	0.0	4.0	4.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0
ATIC	1215.5													
ATL1	44.5													
ATL2	241.66666666666663	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ATL3	2970.833333333333	2.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ATM	5249.333333333333	58.0	19.0	10.0	5.0	24.0								
ATMIN	375.5	9.0	6.0	2.0	6.0	8.0								
ATN1	136.33333333333334	12.0	5.0	1.0	2.0	5.0	1.0	4.0	0.0	1.0	1.0	1.0	1.0	4.0
ATOH8	3.6666666666666665	1.0	2.0	0.0	0.0	2.0								
ATOX1	1527.6666666666667	18.0	18.0	3.0	2.0	18.0								
ATP10A	803.8333333333334	6.0	3.0	6.0	4.0	9.0	3.0	0.0	6.0	0.0	4.0	0.0	9.0	0.0
ATP10B	145.0	1.0	4.0	1.0	1.0	4.0	4.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0
ATP10D	1339.5	19.0	5.0	2.0	0.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	5.0	2.0
ATP11A	87.16666666666667													
ATP11B	673.0	18.0	6.0	5.0	1.0	10.0	4.0	2.0	3.0	2.0	1.0	0.0	6.0	4.0
ATP11C	195.0	3.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ATP12A	4.833333333333333	6.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
ATP13A1	266.1666666666667	2.0	3.0	1.0	2.0	3.0								
ATP13A2	89.66666666666667	5.0	7.0	2.0	0.0	7.0	5.0	2.0	2.0	0.0	0.0	0.0	5.0	2.0
ATP13A3	1147.1666666666667	6.0	6.0	2.0	1.0	6.0	5.0	1.0	1.0	1.0	0.0	1.0	5.0	1.0
ATP13A4	86.33333333333333	1.0	0.0	0.0	0.0	0.0								
ATP13A5	1.3333333333333333	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP1A1	1542.1666666666667	2.0	0.0	0.0	0.0	0.0								
ATP1A2	27.166666666666668	2.0	3.0	1.0	1.0	3.0	3.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0
ATP1A3	106.66666666666669	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP1A4	367.8333333333333	3.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
ATP1B1	783.6666666666666	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
ATP1B1P1	3.333333333333333													
ATP1B2	64.66666666666667													
ATP1B3	223.33333333333331													
ATP1B4	79.33333333333333	3.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
ATP23	183.83333333333331	7.0	6.0	8.0	1.0	14.0	4.0	2.0	8.0	0.0	0.0	1.0	12.0	2.0
ATP2A1	10.5	8.0	15.0	2.0	4.0	15.0	3.0	12.0	0.0	2.0	0.0	4.0	3.0	12.0
ATP2A2	620.1666666666666	1.0	2.0	1.0	1.0	2.0								
ATP2A3	600.6666666666666													
ATP2B1	1207.1666666666667	4.0	2.0	3.0	0.0	3.0	2.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0
ATP2B2	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP2B3	24.0	3.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ATP2B4	2508.1666666666665	40.0	45.0	31.0	13.0	70.0	20.0	25.0	14.0	17.0	6.0	7.0	32.0	38.0
ATP2C1	776.8333333333334	48.0	40.0	6.0	3.0	38.0	4.0	36.0	2.0	4.0	0.0	3.0	4.0	34.0
ATP2C2	11.166666666666666	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP4A	0.0													
ATP4B	0.0													
ATP5F1A	14940.5													
ATP5F1AP10	5.0													
ATP5F1AP3	1.5													
ATP5F1B	11243.5													
ATP5F1C	3725.6666666666665													
ATP5F1D	231.33333333333331													
ATP5F1E	4557.0													
ATP5F1EP2	72.0													
ATP5IF1	2710.0													
ATP5MC1	1686.8333333333333													
ATP5MC1P4	1.1666666666666667													
ATP5MC2	11306.666666666666													
ATP5MC2P3	22.83333333333333													
ATP5MC2P4	1.1666666666666667													
ATP5MC3	2590.333333333333													
ATP5MD	2035.3333333333333													
ATP5ME	1542.3333333333333													
ATP5MF	2516.6666666666665													
ATP5MF-PTCD1	12.333333333333334													
ATP5MFP1	1.5													
ATP5MFP4	1.8333333333333333													
ATP5MFP6	0.5													
ATP5MG	7800.833333333333													
ATP5MGL	81.33333333333333													
ATP5MGP2	1.3333333333333333													
ATP5MPL	2061.333333333333													
ATP5PB	7812.0													
ATP5PBP1	64.66666666666667													
ATP5PBP5	3.333333333333333													
ATP5PD	3133.333333333333													
ATP5PDP3	6.166666666666667													
ATP5PDP4	15.833333333333334													
ATP5PF	3450.833333333333													
ATP5PO	3131.833333333333													
ATP6AP1	873.3333333333334													
ATP6AP1L	102.33333333333331													
ATP6AP2	3106.5													
ATP6V0A1	199.66666666666663	26.0	10.0	2.0	0.0	11.0	1.0	9.0	0.0	2.0	0.0	0.0	1.0	10.0
ATP6V0A2	936.3333333333334													
ATP6V0B	2660.0													
ATP6V0C	300.3333333333333													
ATP6V0CP1	0.1666666666666666													
ATP6V0CP3	0.5													
ATP6V0CP4	5.5													
ATP6V0D1	3878.3333333333335													
ATP6V0D2	56.0	7.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ATP6V0E1	4784.666666666667	9.0	6.0	2.0	3.0	7.0								
ATP6V0E1P1	10.0													
ATP6V0E1P2	1.5													
ATP6V0E1P3	0.1666666666666666													
ATP6V0E2	1143.1666666666667	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
ATP6V1A	1167.6666666666667													
ATP6V1B1	0.3333333333333333													
ATP6V1B2	1451.8333333333333													
ATP6V1C1	997.1666666666666													
ATP6V1C2	23.83333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP6V1D	1458.0													
ATP6V1E1	1555.0													
ATP6V1E2	63.0													
ATP6V1F	2387.333333333333													
ATP6V1FNB	3.1666666666666665													
ATP6V1G1	7014.333333333333	29.0	18.0	13.0	4.0	29.0	14.0	4.0	11.0	2.0	3.0	1.0	24.0	5.0
ATP6V1G1P4	0.1666666666666666													
ATP6V1G1P6	0.0													
ATP6V1G2	0.5													
ATP6V1G2-DDX39B	0.0													
ATP6V1H	798.8333333333334													
ATP7A	494.5	7.0	5.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0
ATP7B	28.666666666666668													
ATP8A1	454.0													
ATP8A2	0.3333333333333333													
ATP8A2P2	1.6666666666666667													
ATP8B1	120.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP8B2	496.6666666666667	4.0	6.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
ATP8B3	212.5													
ATP8B4	3534.1666666666665	3.0	4.0	3.0	0.0	5.0	4.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0
ATP8B5P	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP9A	12.666666666666666													
ATP9B	1557.1666666666667													
ATPAF1	255.16666666666663													
ATPAF2	547.0													
ATPSCKMT	219.5													
ATR	805.6666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATRAID	2324.0													
ATRIP	208.16666666666663													
ATRN	282.1666666666667													
ATRNL1	9.833333333333334													
ATRX	6297.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATXN1	1002.6666666666666													
ATXN10	1324.8333333333333													
ATXN1L	528.0													
ATXN2	1471.1666666666667													
ATXN2L	774.1666666666666													
ATXN3	806.6666666666666	3.0	3.0	2.0	2.0	2.0								
ATXN7	770.5	18.0	6.0	17.0	3.0	20.0	1.0	5.0	5.0	12.0	1.0	2.0	5.0	15.0
ATXN7L1	28.83333333333333	5.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
ATXN7L2	75.33333333333333													
ATXN7L3	148.33333333333334	4.0	7.0	0.0	1.0	7.0	7.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0
ATXN7L3B	2051.0	2.0	0.0	0.0	0.0	0.0								
AUH	47.833333333333336	11.0	8.0	0.0	1.0	8.0	7.0	1.0	0.0	0.0	0.0	1.0	7.0	1.0
AUNIP	27.0													
AUP1	3559.5													
AURKA	57.833333333333336													
AURKAIP1	354.8333333333333	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
AURKAP1	4.833333333333333													
AURKB	65.0	2.0	6.0	0.0	1.0	6.0	3.0	3.0	0.0	0.0	1.0	0.0	3.0	3.0
AURKC	21.83333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AUTS2	241.83333333333331	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
AVEN	17.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
AVIL	123.0	22.0	10.0	11.0	0.0	18.0	8.0	2.0	10.0	1.0	0.0	0.0	16.0	2.0
AVL9	1004.0													
AVPI1	21.5													
AVPR1A	13.666666666666666													
AVPR2	0.3333333333333333													
AWAT1	0.0													
AWAT2	0.0													
AXDND1	3.6666666666666665	20.0	14.0	0.0	1.0	14.0	4.0	10.0	0.0	0.0	0.0	1.0	4.0	10.0
AXIN1	69.66666666666667													
AXIN2	27.166666666666668	5.0	6.0	0.0	0.0	6.0	4.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0
AXL	325.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AZGP1	4.833333333333333	1.0	2.0	1.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0
AZI2	1037.0													
AZIN1	3572.5	34.0	10.0	1.0	6.0	10.0								
AZIN2	37.0	3.0	4.0	1.0	1.0	3.0	4.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0
AZU1	71.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B2M	356181.3333333333	18.0	14.0	9.0	4.0	17.0	11.0	3.0	4.0	5.0	2.0	2.0	11.0	6.0
B3GALNT1	312.3333333333333													
B3GALNT1P1	167.83333333333334													
B3GALNT2	127.66666666666669	5.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0
B3GALT1	177.33333333333334													
B3GALT2	3.8333333333333335	10.0	5.0	2.0	0.0	6.0	5.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0
B3GALT4	63.0													
B3GALT5	416.3333333333333	3.0	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
B3GALT6	65.0	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
B3GAT1	14.166666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B3GAT2	586.5													
B3GAT3	945.1666666666666													
B3GLCT	186.33333333333331	3.0	2.0	1.0	1.0	2.0								
B3GNT10	36.0													
B3GNT2	363.0	1.0	2.0	4.0	2.0	6.0	2.0	0.0	4.0	0.0	2.0	0.0	6.0	0.0
B3GNT3	0.0													
B3GNT4	85.16666666666667	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B3GNT5	88.33333333333333	5.0	6.0	4.0	0.0	6.0	6.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0
B3GNT6	28.5	3.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
B3GNT7	5461.0	2.0	4.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0
B3GNT8	0.5													
B3GNT9	4.166666666666667	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
B3GNTL1	677.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
B4GALNT1	449.1666666666667	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
B4GALNT2	102.33333333333331	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
B4GALNT3	115.66666666666669	5.0	7.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
B4GALNT4	0.0													
B4GALT1	2797.333333333333	4.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
B4GALT2	27.5													
B4GALT3	1910.3333333333333	11.0	12.0	4.0	7.0	12.0								
B4GALT4	1272.3333333333333	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
B4GALT5	870.6666666666666													
B4GALT6	180.16666666666663	15.0	2.0	2.0	0.0	4.0	2.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0
B4GALT7	99.33333333333331													
B4GAT1	63.333333333333336	4.0	8.0	0.0	4.0	8.0	8.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0
B9D1	0.5													
B9D2	352.0													
BAALC	1.6666666666666667	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
BAAT	0.8333333333333334													
BABAM1	931.1666666666666	3.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
BABAM2	2075.833333333333													
BACE1	193.0													
BACE2	44.833333333333336													
BACH1	603.0	34.0	17.0	11.0	5.0	20.0								
BACH2	1014.8333333333334	2.0	5.0	3.0	1.0	7.0	5.0	0.0	3.0	0.0	1.0	0.0	7.0	0.0
BAD	285.5	1.0	2.0	2.0	3.0	3.0	2.0	0.0	2.0	0.0	3.0	0.0	3.0	0.0
BAG1	608.3333333333334													
BAG2	198.16666666666663	8.0	8.0	0.0	2.0	8.0								
BAG3	157.33333333333334	17.0	16.0	3.0	2.0	18.0	15.0	1.0	2.0	1.0	1.0	1.0	17.0	1.0
BAG4	903.1666666666666													
BAG5	1263.5													
BAG6	983.6666666666666	9.0	9.0	2.0	5.0	10.0	3.0	6.0	1.0	1.0	1.0	4.0	3.0	7.0
BAGE2	1.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BAHCC1	7.166666666666667													
BAHD1	176.33333333333334	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
BAIAP2	102.66666666666669	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
BAIAP2L1	41.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BAIAP2L2	9.333333333333334	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
BAIAP3	18.83333333333333													
BAK1	1232.6666666666667	4.0	4.0	2.0	2.0	4.0	4.0	0.0	2.0	0.0	2.0	0.0	4.0	0.0
BAK1P1	12.833333333333334													
BAMBI	2.333333333333333	1.0	0.0	0.0	0.0	0.0								
BANF1	3672.6666666666665													
BANF1P1	0.0													
BANF1P2	2.5													
BANF1P3	2.333333333333333													
BANF1P4	2.0													
BANK1	354.1666666666667	2.0	3.0	0.0	1.0	3.0								
BANP	390.1666666666667	7.0	13.0	0.0	4.0	13.0	6.0	7.0	0.0	0.0	1.0	3.0	6.0	7.0
BAP1	928.0													
BARD1	845.5													
BARX2	24.666666666666668	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
BASP1	1.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BATF	1740.6666666666667	10.0	15.0	8.0	1.0	19.0	15.0	0.0	8.0	0.0	1.0	0.0	19.0	0.0
BATF2	5.333333333333333													
BATF3	88.0	1.0	3.0	1.0	0.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0
BAX	376.8333333333333													
BAZ1A	1009.5	8.0	10.0	1.0	0.0	10.0	10.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0
BAZ1B	1501.1666666666667													
BAZ2A	2294.1666666666665	2.0	4.0	2.0	3.0	5.0	4.0	0.0	2.0	0.0	3.0	0.0	5.0	0.0
BAZ2B	4732.333333333333	12.0	2.0	3.0	1.0	4.0	2.0	0.0	3.0	0.0	1.0	0.0	4.0	0.0
BBC3	4.333333333333333	14.0	16.0	1.0	3.0	17.0	15.0	1.0	0.0	1.0	2.0	1.0	15.0	2.0
BBIP1	740.6666666666666	20.0	9.0	6.0	3.0	14.0								
BBOF1	105.16666666666669													
BBS1	473.8333333333333													
BBS12	137.16666666666666													
BBS2	611.8333333333334													
BBS4	1389.0	1.0	0.0	0.0	0.0	0.0								
BBS5	221.83333333333331													
BBS7	228.83333333333331													
BBS9	323.1666666666667													
BBX	6020.166666666667	9.0	11.0	0.0	3.0	11.0	5.0	6.0	0.0	0.0	1.0	2.0	5.0	6.0
BCAM	238.0													
BCAN	0.5													
BCAP29	1467.6666666666667	10.0	4.0	3.0	2.0	5.0	2.0	2.0	0.0	3.0	0.0	2.0	2.0	3.0
BCAP31	6983.0													
BCAR1	0.0													
BCAR3	55.16666666666666	3.0	3.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0
BCAS1	3890.6666666666665	5.0	9.0	5.0	0.0	12.0	9.0	0.0	5.0	0.0	0.0	0.0	12.0	0.0
BCAS2	2216.333333333333	14.0	10.0	4.0	3.0	11.0	4.0	6.0	0.0	4.0	0.0	3.0	4.0	7.0
BCAS2P2	43.833333333333336													
BCAS3	1502.6666666666667	7.0	10.0	7.0	7.0	10.0								
BCAS4	2011.1666666666667													
